gotu	covered_length	total_length	coverage_ratio	strain
G001890765	649	5050173	0.0001285104490479831	 Spirulina major
G000338875	649	4322666	0.00015013882636317496	 Vibrio mimicus
G009806145	649	3008494	0.00021572255088426302	 Marinicauda pacifica
G000775595	647	3533583	0.0001831002696130245	 Pontibacillus halophilus
G001468065	647	3949570	0.00016381530141255883	 Legionella steigerwaltii
G003986975	647	3099262	0.000208759375619099	 Aliidiomarina soli
G000520735	647	5099202	0.0001268825984928622	 Paenibacillus forsythiae
G003609605	647	3319412	0.00019491403899244805	 Ammoniphilus oxalaticus
G003990665	647	2571271	0.0002516265302257133	 Thermostichus vulcanus
G003576345	647	3328184	0.00019440030959826741	 Henriciella barbarensis
G017313085	646	4510855	0.00014321010096755493	 Roseibium limicola
G002117085	646	2835711	0.00022780882819158934	 Nonlabens tegetincola
G900114275	646	2955958	0.0002185416707544559	 Celeribacter marinus
G016735115	646	4997391	0.00012926745175632646	 Aquimarina mytili
G000685395	645	1763431	0.00036576424027931915	 Candidatus Nitrosotenuis chungbukensis
G003725795	645	4796688	0.00013446778277011138	 Pedobacter jejuensis
G000955905	645	1620156	0.00039810981164776723	 Candidatus Nitrosotenuis cloacae
G001655685	645	3632867	0.0001775457235291025	 Desulfotomaculum copahuensis
G008795985	645	3784928	0.0001704127528978094	 Marinobacter halotolerans
G000254515	644	1716841	0.0003751075376228783	 Campylobacter jejuni
G900166975	644	4423287	0.00014559308496147775	 Photobacterium toruni
G009184635	644	6724736	9.576584121666635e-05	 Rudanella paleaurantiibacter
G900461565	644	3564088	0.0001806913858468141	 Legionella feeleii
G900106925	644	5387725	0.00011953097086432585	 Thiocapsa roseopersicina
G000908675	643	31185	0.02061888728555395	 Acinetobacter virus AB3
G006333845	643	4833226	0.00013303743710722403	 Vibrio tasmaniensis
G019801215	643	3519226	0.00018271063012150968	 Fictibacillus nanhaiensis
G900108475	643	3805620	0.00016896064241831818	 Magnetospirillum fulvum
G003721515	643	5671667	0.00011337054872932421	 Rufibacter latericius
G001753245	643	3566941	0.0001802665084732268	 Acidihalobacter yilgarnensis
G900115815	643	3772009	0.00017046618923761847	 Roseivivax halotolerans
G008974325	642	3558871	0.00018039428796379526	 Patiriisocius marinus
G004798965	642	3685132	0.00017421356955463197	 Halomonas niordiana
G000761095	642	2427178	0.00026450470464053314	 Caloranaerobacter azorensis
G000438785	642	5117234	0.0001254584019413613	 Vibrio natriegens
G003367475	641	3849572	0.00016651201743986084	 Alteromonas aestuariivivens
G900198195	641	4614879	0.00013889854966944962	 Tenacibaculum jejuense
G015210005	641	4056225	0.00015802870895968542	 Sphingobacterium hungaricum
G000983115	641	2945757	0.00021760111237960225	 Syntrophomonas zehnderi
G006265245	640	2307158	0.0002773975601150853	 Prosthecochloris vibrioformis
G000428585	640	5806924	0.00011021325576157015	 Zooshikella ganghwensis
G001571125	640	4971026	0.0001287460576548986	 Ferrimonas marina
G007991375	640	4243547	0.0001508172290774675	 Acetobacter nitrogenifigens
G014212125	640	7613117	8.40654360099812e-05	 Cohnella nanjingensis
G014696875	639	5046830	0.00012661413203931974	 Microcystis wesenbergii
G000919935	639	139020	0.004596460940871817	 Escherichia virus FFH2
G009362845	639	2177855	0.00029340796334007544	 Ostreibacterium oceani
G002088945	639	3444325	0.00018552256247595682	 Henriciella pelagia
G012569045	639	471740	0.0013545597150972993	 Enterobacteriaceae endosymbiont of Donacia sparganii
G001263795	638	3651475	0.00017472391293929166	 Clostridium homopropionicum
G004116385	638	5289218	0.00012062274612239465	 Veronia nyctiphanis
G002744735	638	4459424	0.00014306780427248003	 Marinobacter guineae
G001996165	637	3604496	0.0001767237361339838	 Salinivibrio proteolyticus
G900168055	637	4830464	0.0001318713895807939	 Parapedobacter luteus
G900188225	637	3535719	0.00018016137594644823	 Desulfovibrio mexicanus
G000430685	637	3243609	0.00019638618588122057	 Tuberibacillus calidus
G000241145	637	1862399	0.0003420319705927677	 Candidatus Nitrosarchaeum limnium
G002966535	636	1876981	0.0003388420021300162	 Oenococcus oeni
G000498515	636	2896432	0.0002195805045656173	 Flavobacterium saliperosum
G000612035	635	5006848	0.0001268262987012987	 Photorhabdus aegyptia
G012102615	635	2398211	0.00026478070528406384	 Haematospirillum jordaniae
G000482845	635	3807819	0.00016676212813686786	 Anaerobiospirillum succiniciproducens
G014692515	635	4855549	0.00013077820860215808	 Sphingobacterium micropteri
G000315055	634	5242403	0.00012093690622411135	 Paraglaciecola polaris
G000473365	634	5168151	0.0001226744342415692	 Adhaeribacter aquaticus
G900188175	634	5975313	0.00010610322839991813	 Pontibacter ummariensis
G005871165	633	3348919	0.00018901621687475868	 Maricaulis alexandrii
G000914175	633	127188	0.004976884611755826	 Staphylococcus virus Sb1
G002288185	633	1364004	0.00046407488541089323	 Candidatus Planktophila vernalis
G007830695	632	2672776	0.00023645827409405053	 Altererythrobacter ishigakiensis
G010119975	632	8983451	7.035158314994984e-05	 Rhodocytophaga rosea
G001691055	632	4639503	0.00013622148751708964	 Aliivibrio logei
G002872415	632	3810309	0.0001658658129826216	 Bacteriovorax stolpii
G001404195	631	4050287	0.00015579142910119703	 Phaeobacter italicus
G016056275	631	8388719	7.522006637723829e-05	 Dendronalium phyllosphericum
G001029455	631	5539312	0.00011391306357179375	 Photobacterium ganghwense
G000621725	631	3493140	0.00018063976823144793	 Prevotella brevis
G004000965	630	7206102	8.742590654420378e-05	 Paenibacillus macerans
G011761495	630	2709955	0.0002324761850289027	 Alkalibacillus almallahensis
G012913485	630	6412079	9.825206457999036e-05	 Luteolibacter luteus
G900096965	630	2582689	0.00024393180905637497	 Alkalihalobacillus lonarensis
G001746755	629	3640604	0.00017277352878808022	 Magnetovibrio blakemorei
G003023935	629	39964	0.01573916524872385	 Acinetobacter virus D2
G003751625	629	4191152	0.00015007806922774454	 Gallaecimonas pentaromativorans
G003029735	629	4310971	0.00014590680382679447	 Pedobacter yulinensis
G008086625	629	4164357	0.00015104372655850592	 Acetobacterium bakii
G001662305	629	3572381	0.00017607304484040196	 Halomonas caseinilytica
G014486695	629	2921152	0.0002153260083693009	 Flavobacterium buctense
G000769835	628	2885857	0.00021761300022835503	 Flavobacterium suncheonense
G000430505	628	4030993	0.00015579287783432024	 Eisenibacter elegans
G003336705	628	3452664	0.00018188853592472363	 Marinobacter litoralis
G902459475	628	2624972	0.00023924064713833139	 Aquicella lusitana
G001029445	628	5080955	0.00012359881164072503	 Photobacterium aquae
G003207825	627	3353061	0.00018699331744933956	 Komagataeibacter saccharivorans
G002795265	627	1560007	0.00040192127343018335	 Spiroplasma clarkii
G900112585	627	3605629	0.00017389476288325837	 Kushneria avicenniae
G014172375	627	4057216	0.0001545394674574881	 Pedobacter planticolens
G011326755	627	3702621	0.00016933950301691692	 Cochlodiniinecator piscidefendens
G900115875	627	4495883	0.00013946092458366912	 Flavobacterium akiainvivens
G900104115	627	4057346	0.00015453451591261873	 Clostridium gasigenes
G000014865	627	4719581	0.00013285077637188557	 Magnetococcus marinus
G008086175	626	3286595	0.00019047068470559958	 Bizionia saleffrena
G900167155	626	5042069	0.00012415538145154302	 Enterovibrio nigricans
G014203215	626	1745737	0.0003585878056087486	 Bartonella callosciuri
G900141785	626	5345859	0.00011709998337030588	 Aquimarina spongiae
G003070665	626	3048357	0.00020535652484272675	 Legionella taurinensis
G900113195	625	3645632	0.0001714380387268929	 Clostridium homopropionicum
G900111155	624	5790942	0.00010775448968406176	 Pedobacter rhizosphaerae
G000622245	624	2103488	0.00029665013539416433	 Fusobacterium perfoetens
G000178955	624	6237577	0.0001000388452118507	 Granulicella mallensis
G017052555	624	4324478	0.000144294872120982	 Fictibacillus barbaricus
G003605125	624	4204065	0.00014842777169239772	 Shewanella algidipiscicola
G003569005	624	4718657	0.0001322410168825579	 Vibrio superstes
G900107115	624	2629965	0.0002372655149403129	 Salimicrobium album
G000015585	623	2678452	0.00023259703739324057	 Halorhodospira halophila
G003051105	623	3421693	0.0001820736109288589	 Nitrosomonas nitrosa
G900107145	623	2960367	0.00021044688040367968	 Allochromatium warmingii
G000904895	623	64144	0.009712521825891744	 Pseudomonas virus KPP12
G004104035	623	4748804	0.00013119092723136184	 Leeuwenhoekiella marinoflava
G000901655	623	66116	0.009422832597253312	 Pseudomonas virus NH4
G000815225	623	1661547	0.0003749517768681837	 Allofrancisella guangzhouensis
G000765825	623	2075343	0.0003001913418649351	 Helicobacter magdeburgensis
G000374065	623	6614944	9.418069147675324e-05	 Spirosoma luteum
G014636415	622	3009012	0.00020671236937572863	 Marinicauda pacifica
G014211975	622	4915572	0.0001265366472101314	 Teredinibacter haidensis
G014651935	622	4098245	0.00015177228301382664	 Marinobacter zhanjiangensis
G001205715	622	4343742	0.00014319450832945418	 Pseudaestuariivita atlantica
G009882985	622	8180479	7.603466740761757e-05	 Paenibacillus silvestris
G003051265	621	62020	0.010012899064817801	 Escherichia virus ArgO145
G900172365	621	4133263	0.0001502444920635343	 Roseovarius gaetbuli
G015206995	621	6591221	9.421623095326344e-05	 aff. Roholtiella sp. LEGE 12411
G900116235	621	3569056	0.00017399558874951808	 Marininema halotolerans
G016908295	620	4047412	0.00015318430641605055	 Thalassobacillus pellis
G900167045	620	3611844	0.00017165746914872294	 Legionella maceachernii
G000783325	620	4531368	0.0001368240231206117	 Vibrio variabilis
G013141765	620	7876910	7.871106817267177e-05	 Paenibacillus foliorum
G006539285	619	3144118	0.0001968755625584027	 Sporolactobacillus inulinus
G012562605	619	522089	0.0011856216085763156	 Enterobacteriaceae endosymbiont of Plateumaris sericea
G000614545	619	3151653	0.00019640487071387617	 Asaia platycodi
G000526395	619	2106048	0.0002939154283283192	 Aminobacterium mobile
G014196715	618	5445002	0.00011349858090042942	 Pedobacter zeae
G002889515	618	3811	0.16216216216216217	 Finkel-Biskis-Jinkins murine sarcoma virus
G009711465	617	4858953	0.0001269820885281253	 Sansalvadorimonas verongulae
G003313325	617	4330692	0.00014247145721746086	 Pedobacter namyangjuensis
G005048855	617	5406931	0.0001141127933757616	 Sphingobacterium olei
G001854605	616	4857134	0.00012682376067862242	 Pseudoalteromonas amylolytica
G014642405	616	4145722	0.00014858690476592497	 Pontibacillus salipaludis
G016908015	616	3829144	0.0001608714637005033	 Clostridium pascui
G900113875	616	3733375	0.00016499815850269528	 Jannaschia pohangensis
G000687535	616	1811212	0.00034010375372954684	 Helicobacter rodentium
G900452545	616	3976404	0.00015491383672282797	 Legionella gratiana
G004331735	615	6095799	0.0001008891533333038	 Pedobacter psychrodurus
G000222585	614	4858868	0.00012636688216267658	 Vibrio scophthalmi
G013376475	614	4155851	0.00014774350668491244	 Desulfolutivibrio sulfoxidireducens
G010586825	614	5903959	0.00010399801218131766	 Draconibacterium mangrovi
G003014495	614	4728666	0.0001298463456712739	 Prolixibacter denitrificans
G004115735	614	1975011	0.00031088434444162587	 Aliarcobacter skirrowii
G017312365	613	5296893	0.00011572822029820123	 Chroococcus sp. FPU101
G007830545	613	4716132	0.0001299793983713772	 Roseibium hamelinense
G002845745	613	6204594	9.879776178747554e-05	 Telmatospirillum siberiense
G000002875	613	32123561	1.9082566842449377e-05	 Leishmania infantum
G000521485	613	3653320	0.00016779258318461016	 Gracilibacillus boraciitolerans
G004359955	612	4343217	0.00014090937662106223	 Candidatus Thiosymbion oneisti
G004115975	612	4633461	0.00013208269153447066	 Gelidibacter gilvus
G900537165	612	5706207	0.00010725162967274058	 Enterovibrio norvegicus
G003215615	612	2208189	0.0002771501895897498	 Helicobacter cinaedi
G005870035	612	6331690	9.665665880673248e-05	 Spirosoma lacussanchae
G900107355	611	3293887	0.00018549513082871392	 Lentibacter algarum
G014654435	611	1562286	0.0003910935641745493	 Helicobacter pylori
G013343195	611	2830577	0.00021585704964040902	 Flavobacterium psychrophilum
G008801285	610	4581565	0.00013314227780245397	 Vibrio kanaloae
G012927205	610	8371948	7.286237324933218e-05	 Chitinophaga fulva
G900182595	610	6346102	9.612199740880307e-05	 Pedobacter westerhofensis
G011683915	609	6029388	0.00010100527615738114	 Pelagibius litoralis
G009617595	609	3681977	0.00016540027273391443	 Tritonibacter aquimaris
G016595525	609	4683940	0.0001300187449027955	 Haloferula rosea
G003208655	609	5717391	0.00010651711593627233	 Pedobacter nutrimenti
G000622405	608	3540319	0.00017173593678987685	 Sulfitobacter donghicola
G000333895	608	5557750	0.00010939678826863389	 Grimontia indica
G000026205	608	601943	0.0010100624145475568	 Candidatus Phytoplasma mali
G003049665	608	5315953	0.00011437271924714158	 Lysinibacillus mangiferihumi
G000237285	608	1807554	0.0003363661611216041	 Helicobacter bizzozeronii
G000010305	608	4636964	0.00013112027611169723	 Gemmatimonas aurantiaca
G006539965	608	6143972	9.895878431737645e-05	 Aneurinibacillus migulanus
G000011385	608	4659019	0.00013049957512514975	 Gloeobacter violaceus
G003402975	607	3423758	0.00017729056784971368	 Brumimicrobium aurantiacum
G000971975	607	7497641	8.095879757379688e-05	 Paenibacillus algorifonticola
G000287075	607	3786342	0.00016031304092445955	 Vibrio ordalii
G000925775	607	62699	0.009681175138359463	 Shigella virus POCJ13
G002760615	607	5550595	0.00010935764544161482	 Puniceibacterium antarcticum
G000732625	607	3212270	0.00018896294520697203	 Nonlabens ulvanivorans
G000964255	606	5279271	0.00011478857592269842	 Teredinibacter turnerae
G000236165	606	3909710	0.00015499870834409713	 Fluoribacter dumoffii
G006476045	606	3141611	0.00019289466455267695	 Sphingobacterium lumbrici
G900113125	606	4094365	0.000148008299211233	 Halobacillus alkaliphilus
G009718825	606	3250903	0.00018640974523078665	 Terrilactibacillus tamarindi
G900103735	605	4855387	0.00012460386782763147	 Algoriphagus alkaliphilus
G002150005	605	3072341	0.00019691824572858285	 Marivivens niveibacter
G900302455	605	5279922	0.00011458502606667295	 Falsiruegeria mediterranea
G002607855	605	3539677	0.00017091955000413878	 Desulfotomaculum profundi
G900105165	605	6014056	0.00010059766653320156	 Mucilaginibacter mallensis
G016908325	605	4409460	0.00013720500923015516	 Aquibacillus albus
G014931715	605	2209694	0.0002737935659869647	 Sulfurovum indicum
G003788585	605	3263929	0.00018535942417865096	 Salinisphaera japonica
G005885815	605	2373486	0.0002548993337226341	 Thiomicrorhabdus sediminis
G000755165	605	30689474	1.9713599522754936e-05	 Leishmania panamensis
G900187095	605	3735697	0.00016195103617879073	 Legionella waltersii
G000967545	605	4066599	0.0001487729672878983	 Vibrio galatheae
G000953655	604	3570877	0.0001691461229272249	 Legionella hackeliae
G014652715	604	4215742	0.00014327252474178923	 Salinicola rhizosphaerae
G004359375	604	1616430	0.00037366294859659865	 Acetilactobacillus jinshanensis
G007989605	604	4275058	0.00014128463286346057	 Halomonas venusta
G900129995	604	2465035	0.0002450269468790504	 Caloranaerobacter azorensis
G014698835	604	9273250	6.51335831558515e-05	 Nostoc paludosum
G019801785	604	3974611	0.0001519645570346381	 Phaeobacter italicus
G000769895	604	3376720	0.00017887180459143784	 Flavobacterium enshiense
G019923545	604	571554	0.0010567680394153484	 Candidatus Schneideria nysicola
G000425465	604	3193073	0.0001891594711426892	 Flavobacterium filum
G001561995	604	3747360	0.000161180137483455	 Pseudovibrio hongkongensis
G900142115	604	3545329	0.00017036500702755653	 Halodesulfovibrio aestuarii
G900115765	604	2580865	0.00023403006356396015	 Caldicoprobacter faecalis
G900453045	604	3161831	0.0001910285527594612	 Legionella worsleiensis
G900660755	604	1465687	0.0004120934415055875	 Acholeplasma hippikon
G900116115	604	3485083	0.00017331007611583426	 Lutibacter maritimus
G000375545	604	4082485	0.0001479491045282469	 Kordiimonas gwangyangensis
G000968135	604	4052390	0.0001490478458391221	 Magnetospira sp. QH-2
G000423425	604	2749476	0.00021967822232308993	 Meiothermus rufus
G009792355	604	3864763	0.0001562838393971377	 Terricaulis silvestris
G014596575	604	3895571	0.00015504787359799116	 Flavobacterium pokkalii
G900114635	604	4227191	0.00014288448286344288	 Shimia aestuarii
G013407805	604	4222333	0.00014304887842811072	 Sulfitobacter geojensis
G013415115	604	3725127	0.0001621421229397011	 Halomonas zhaodongensis
