Feature ID	Counts	log_counts	Taxon
g__Parascardovia; s__Parascardovia denticolens	20.0	1.3010299956639813	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Parascardovia; s__Parascardovia denticolens
g__Siphonobacter	12.0	1.0791812460476249	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Siphonobacter; s__
g__Pseudomethylobacillus	61.0	1.7853298350107671	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Pseudomethylobacillus; s__
g__Neisseria_561456	72.0	1.8573324964312685	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_561456; s__Neisseria potus
g__Thiobacillus	91.0	1.9590413923210936	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Thiobacillaceae; g__Thiobacillus; s__
g__Comamonas_F_589877; s__Comamonas_F sediminis	106.0	2.0253058652647704	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Comamonas_F_589877; s__Comamonas_F sediminis
g__Curvibacter_587305	67.0	1.8260748027008264	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Curvibacter_587305; s__Curvibacter lanceolatus
g__Azonexus_595978	31.0	1.4913616938342726	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Azonexus_595978; s__Azonexus hydrophilus
g__Schlegelella_590482	103.0	2.012837224705172	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Schlegelella_590482; s__Schlegelella thermodepolymerans
g__Acidovorax_C	6.0	0.7781512503836436	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Acidovorax_C; s__Acidovorax_C caeni
g__Alicycliphilus	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Alicycliphilus; s__Alicycliphilus denitrificans
g__Denitromonas	10.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Denitromonas; s__Denitromonas halophilus_A
g__Serpentinomonas	10.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Serpentinomonas; s__Serpentinomonas mccroryi
g__Methyloradius	2.0	0.3010299956639812	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methyloradius; s__Methyloradius palustris
g__Hydrogenophilus	10.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Hydrogenophilus; s__Hydrogenophilus thermoluteolus
g__Yaniella	9.0	0.9542425094393249	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Yaniella; s__Yaniella halotolerans
g__Enteractinococcus	22.0	1.3424226808222062	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Enteractinococcus; s__Enteractinococcus fodinae
g__Arenivirga; s__Arenivirga flava	3.0	0.47712125471966244	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Arenivirga; s__Arenivirga flava
g__Oryzomicrobium; s__Oryzomicrobium terrae	12.0	1.0791812460476249	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Oryzomicrobium; s__Oryzomicrobium terrae
g__Janibacter_A_390549	144.0	2.1583624920952498	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Janibacter_A_390549; s__
g__Dermacoccus	49.0	1.6901960800285136	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Dermacoccus; s__Dermacoccus nishinomiyaensis
g__Fodinibacter; s__Fodinibacter luteus	2.0	0.3010299956639812	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Fodinibacter; s__Fodinibacter luteus
g__Streptomyces_G_400164	17.0	1.2304489213782739	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_400164; s__Streptomyces_G_400164 glauciniger
g__Humibacter_381561	2.0	0.3010299956639812	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Humibacter_381561; s__
g__Yuhushiella; s__Yuhushiella arida	2.0	0.3010299956639812	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Yuhushiella; s__Yuhushiella arida
g__Amycolatopsis_D_380207	728.0	2.862131379313037	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis_D_380207; s__Amycolatopsis_D_380207 palatopharyngis
g__Saccharopolyspora_C_379454	446.0	2.649334858712142	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_C_379454; s__Saccharopolyspora_C_379454 gregorii
g__Saccharopolyspora_C_379580; s__Saccharopolyspora halotolerans	40.0	1.6020599913279623	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_C_379580; s__Saccharopolyspora halotolerans
g__Amycolatopsis_C	6.0	0.7781512503836436	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis_C; s__
g__Ornithinicoccus_A_390119	7.0	0.8450980400142568	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Ornithinicoccus_A_390119; s__Ornithinicoccus_A_390119 hortensis
g__Ornithinimicrobium_390105	5.0	0.6989700043360189	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Ornithinimicrobium_390105; s__Ornithinimicrobium algicola
g__Pedococcus	9.0	0.9542425094393249	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Pedococcus; s__Pedococcus sp001429605
g__Ornithinimicrobium_390103	24.0	1.380211241711606	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Ornithinimicrobium_390103; s__Ornithinimicrobium tianjinense
g__Lapillicoccus; s__Lapillicoccus jejuensis	19.0	1.2787536009528289	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Lapillicoccus; s__Lapillicoccus jejuensis
g__Ornithinibacter	9.0	0.9542425094393249	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Ornithinibacter; s__Ornithinibacter aureus
g__Luteipulveratus	11.0	1.0413926851582251	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Luteipulveratus; s__Luteipulveratus mongoliensis
g__Humibacillus; s__Humibacillus xanthopallidus	221.0	2.3443922736851106	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Humibacillus; s__Humibacillus xanthopallidus
g__Ornithinimicrobium_390112	6.0	0.7781512503836436	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Ornithinimicrobium_390112; s__Ornithinimicrobium kibberense
g__Haloactinopolyspora; s__Haloactinopolyspora alba	3.0	0.47712125471966244	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Jiangellales; f__Jiangellaceae; g__Haloactinopolyspora; s__Haloactinopolyspora alba
g__Phytoactinopolyspora	3405.0	3.532117116248804	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Jiangellales; f__Jiangellaceae; g__Phytoactinopolyspora; s__Phytoactinopolyspora alkaliphila
g__Jiangella	289.0	2.4608978427565478	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Jiangellales; f__Jiangellaceae; g__Jiangella; s__Jiangella gansuensis
g__Nocardioides_A_392805; s__Nocardioides_A massiliensis	49.0	1.6901960800285136	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392805; s__Nocardioides_A massiliensis
g__Saccharopolyspora_D_379434	4943.0	3.693990610460777	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_D_379434; s__Saccharopolyspora_D_379434 halophila
g__Saccharopolyspora_D_379422; s__Saccharopolyspora rectivirgula	3.0	0.47712125471966244	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_D_379422; s__Saccharopolyspora rectivirgula
g__Allosaccharopolyspora; s__Allosaccharopolyspora coralli	64.0	1.806179973983887	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Allosaccharopolyspora; s__Allosaccharopolyspora coralli
g__Saccharopolyspora_C_379573; s__Saccharopolyspora cavernae	7.0	0.8450980400142568	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_C_379573; s__Saccharopolyspora cavernae
g__Alkalibacterium	269.0	2.429752280002408	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Alkalibacterium; s__Alkalibacterium iburiense
g__Acidipropionibacterium	5.0	0.6989700043360189	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Acidipropionibacterium; s__
g__Massiliimalia_59910	21.0	1.3222192947339193	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Massiliimalia_59910; s__Massiliimalia massiliensis
g__Facklamia_A_322620	11118.0	4.046026669702541	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia_A_322620; s__Facklamia_A_322620 tabacinasalis
g__Lactococcus_A_343306	4.0	0.6020599913279624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_A_343306; s__Lactococcus_A_343306 raffinolactis
g__Lactococcus_A_343473	7.0	0.8450980400142568	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_A_343473; s__Lactococcus_A_343473 formosensis
g__Levilactobacillus	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Levilactobacillus; s__Levilactobacillus senmaizukei
g__Pediococcus	229.0	2.359835482339888	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__Pediococcus stilesii
g__Weissella_A_338546	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella_A_338546; s__Weissella_A_338546 cryptocerci
g__Globicatella	9.0	0.9542425094393249	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Globicatella; s__Globicatella sulfidifaciens
g__Neobacillus	105.0	2.0211892990699383	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Neobacillus; s__Neobacillus fumarioli
f__Limnocylindraceae; g__Limnocylindrus	40.0	1.6020599913279623	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__Limnocylindraceae; g__Limnocylindrus; s__
g__Ureibacillus	164.0	2.214843848047698	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Ureibacillus; s__
g__Lagierella	1259.0	3.1000257301078626	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Lagierella; s__Lagierella massiliensis
g__Eggerthia	22.0	1.3424226808222062	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Eggerthia; s__Eggerthia catenaformis
g__Longicatena	99.0	1.99563519459755	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Longicatena; s__Longicatena caecimuris
g__Merdibacter	106.0	2.0253058652647704	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__Merdibacter massiliensis
g__Aliicoccus; s__Aliicoccus persicus	2625.0	3.4191293077419758	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Aliicoccus; s__Aliicoccus persicus
g__S5-A14a	1318.0	3.119915410257991	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__S5-A14a; s__S5-A14a sp000758905
g__Nosocomiicoccus	166.0	2.220108088040055	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Nosocomiicoccus; s__
g__Fredinandcohnia	15.0	1.1760912590556813	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_L_288402; g__Fredinandcohnia; s__Fredinandcohnia timonensis
g__Jeotgalicoccus_A_310698	4.0	0.6020599913279624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Jeotgalicoccus_A_310698; s__Jeotgalicoccus_A_310698 schoeneichii
f__DSM-29158; g__Abyssicoccus; s__Abyssicoccus albus	2397.0	3.379668034033654	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__DSM-29158; g__Abyssicoccus; s__Abyssicoccus albus
g__Companilactobacillus	532.0	2.7259116322950483	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus; s__
g__DONG20-135	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__DONG20-135; s__DONG20-135 sp009831105
g__SFGY01	86.0	1.9344984512435677	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Saccharofermentanales; f__DTU023; g__SFGY01; s__SFGY01 sp004556455
g__Pseudoflavonifractor_80958	30.0	1.4771212547196624	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Pseudoflavonifractor_80958; s__
g__Furfurilactobacillus	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Furfurilactobacillus; s__Furfurilactobacillus rossiae
g__Paucilactobacillus	29.0	1.462397997898956	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Paucilactobacillus; s__
g__UBA6448	3.0	0.47712125471966244	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__UBA6448; s__UBA6448 sp012799635
g__Acidaminococcus	4293.0	3.6327608884794387	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus; s__Acidaminococcus intestini
g__Weizmannia	45.0	1.6532125137753437	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Bacillaceae_C; g__Weizmannia; s__Weizmannia coagulans
g__Caldibacillus_295372	9.0	0.9542425094393249	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__DSM-16016; f__Caldibacillaceae; g__Caldibacillus_295372; s__Caldibacillus thermolactis
g__Metabacillus_B_289543	60.0	1.7781512503836436	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_H_294103; g__Metabacillus_B_289543; s__Metabacillus_B_289543 sp000732485
g__Soleaferrea	16.0	1.2041199826559248	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Soleaferrea; s__
g__Acetanaerobacterium	3.0	0.47712125471966244	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Acetanaerobacterium; s__Acetanaerobacterium elongatum
g__Enterococcus_H_360604	7032.0	3.8470788620657155	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_H_360604; s__Enterococcus_H_360604 faecalis
g__Bacillus_M	151.0	2.1789769472931693	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361234; g__Bacillus_M; s__Bacillus_M halodurans
g__Anoxybacillus_A_295174	182.0	2.2600713879850747	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Anoxybacillaceae; g__Anoxybacillus_A_295174; s__Anoxybacillus_A_295174 ayderensis
g__Anaerosporomusa	13.0	1.1139433523068367	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Sporomusales_A_41699; f__Acetonemaceae; g__Anaerosporomusa; s__
g__Brevibacillus_B_362705	87.0	1.9395192526186185	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_B_362705; s__
g__Pseudobacillus	1.0	0.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Domibacillaceae; g__Pseudobacillus; s__Pseudobacillus badius
g__Alkalihalobacillus_360933; s__Alkalihalobacillus alkalilacus	195.0	2.290034611362518	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_360956; g__Alkalihalobacillus_360933; s__Alkalihalobacillus alkalilacus
g__Cytobacillus_298193	3.0	0.47712125471966244	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Cytobacillus_298193; s__Cytobacillus solani
g__Metalysinibacillus	30.0	1.4771212547196624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Metalysinibacillus; s__Metalysinibacillus saudimassiliensis
g__Paenisporosarcina_303918	30.0	1.4771212547196624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Paenisporosarcina_303918; s__
g__Bacillus_AZ_295450	1.0	0.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Bacillus_AZ_295450; s__Bacillus_AZ_295450 campisalis
g__Bacillus_BK	50.0	1.6989700043360187	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__DSM-16016; f__Caldibacillaceae; g__Bacillus_BK; s__Bacillus_BK kwashiorkori
g__Bacillus_J	70.0	1.845098040014257	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__DSM-16016; f__Caldibacillaceae; g__Bacillus_J; s__Bacillus_J thermoamylovorans
g__Alkalihalophilus	58.0	1.7634279935629373	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361077; g__Alkalihalophilus; s__Alkalihalophilus marmarensis
g__Bacillus_O	84.0	1.9242792860618816	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Domibacillaceae; g__Bacillus_O; s__Bacillus_O smithii
g__Bacillus_BM	1.0	0.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Bacillaceae_B_301660; g__Bacillus_BM; s__Bacillus_BM seohaeanensis
o__Bacillales_B_295267; f__DSM-18226_295267; g__Robertmurraya_295267; s__Robertmurraya crescens	6.0	0.7781512503836436	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_295267; f__DSM-18226_295267; g__Robertmurraya_295267; s__Robertmurraya crescens
g__Alkalihalobacterium	687.0	2.8369567370595505	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361463; g__Alkalihalobacterium; s__Alkalihalobacterium alkalinitrilicum
f__Bacillaceae_D_361074; g__Bacillus_L_361074	719.0	2.8567288903828825	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361074; g__Bacillus_L_361074; s__
g__Bacillus_AN; s__Bacillus_AN ligniniphilus	92.0	1.9637878273455553	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361234; g__Bacillus_AN; s__Bacillus_AN ligniniphilus
g__Bacillus_L_361004	862.0	2.9355072658247128	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361075; g__Bacillus_L_361004; s__Bacillus_L_361004 hemicellulosilyticus
g__Robertmurraya_298194	66.0	1.8195439355418688	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Robertmurraya_298194; s__Robertmurraya siralis
g__45385	67.0	1.8260748027008264	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361075; g__45385; s__45385 sp002156385
g__Alkalihalobacillus_360954	20.0	1.3010299956639813	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_360956; g__Alkalihalobacillus_360954; s__Alkalihalobacillus alcalophilus
g__Piscibacillus	11.0	1.0413926851582251	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Alkalibacillaceae; g__Piscibacillus; s__Piscibacillus halophilus
f__Aeribacillaceae; g__Aeribacillus; s__Aeribacillus composti	94.0	1.9731278535996986	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Aeribacillaceae; g__Aeribacillus; s__Aeribacillus composti
